State,Year,Total_Crimes,Normalized_Crime_Factor,hour,battery_percent,is_alone,mode_of_travel,risk_score
Assam,2017,20996,2.01,10,15,0,walking,5.4
Assam,2017,20996,2.01,18,78,0,cab,4.1
Assam,2017,20996,2.01,8,71,1,walking,5.4
Assam,2017,20996,2.01,23,76,0,walking,5.6
Assam,2017,20996,2.01,2,100,0,cab,4.9
Assam,2017,20996,2.01,16,9,0,metro,4.1
Assam,2017,20996,2.01,14,25,0,cab,3.3
Assam,2017,20996,2.01,22,15,0,metro,5.2
Assam,2017,20996,2.01,11,90,1,metro,4.0
Assam,2017,20996,2.01,17,10,0,cab,4.6
Assam,2017,20996,2.01,20,22,1,metro,4.7
Assam,2017,20996,2.01,21,22,1,cab,5.4
Assam,2017,20996,2.01,19,17,1,cab,6.0
Assam,2017,20996,2.01,13,53,0,walking,4.5
Assam,2017,20996,2.01,17,53,0,cab,3.4
Assam,2017,20996,2.01,18,34,0,metro,3.7
Assam,2017,20996,2.01,7,22,0,cab,3.3
Assam,2017,20996,2.01,17,63,0,metro,3.0
Assam,2017,20996,2.01,6,54,0,metro,2.7
Assam,2017,20996,2.01,22,99,1,walking,6.5
Assam,2017,20996,2.01,22,76,0,cab,4.7
Assam,2017,20996,2.01,20,74,0,metro,3.4
Assam,2017,20996,2.01,1,20,0,cab,4.7
Assam,2017,20996,2.01,0,66,1,cab,5.6
Assam,2017,20996,2.01,17,66,0,metro,3.2
Assam,2017,20996,2.01,9,72,0,walking,4.7
Assam,2017,20996,2.01,16,19,0,metro,4.1
Assam,2017,20996,2.01,4,56,1,cab,5.7
Assam,2017,20996,2.01,22,42,1,cab,5.5
Assam,2017,20996,2.01,19,61,1,metro,4.6
Assam,2017,20996,2.01,17,28,1,metro,3.9
Assam,2017,20996,2.01,0,23,1,metro,5.3
Assam,2017,20996,2.01,12,32,1,metro,4.0
Assam,2017,20996,2.01,0,98,1,walking,6.8
Bihar,2017,11866,1.14,22,87,0,walking,4.5
Bihar,2017,11866,1.14,12,89,0,cab,2.8
Bihar,2017,11866,1.14,15,81,0,metro,2.2
Bihar,2017,11866,1.14,17,57,1,walking,4.7
Bihar,2017,11866,1.14,16,11,1,metro,4.2
Bihar,2017,11866,1.14,4,24,1,walking,6.1
Bihar,2017,11866,1.14,22,66,1,cab,4.4
Bihar,2017,11866,1.14,23,18,0,walking,5.8
Bihar,2017,11866,1.14,11,83,0,metro,2.2
Bihar,2017,11866,1.14,17,35,1,walking,4.5
Bihar,2017,11866,1.14,11,30,1,walking,4.5
Bihar,2017,11866,1.14,23,76,0,walking,4.7
Bihar,2017,11866,1.14,16,44,0,walking,3.8
Bihar,2017,11866,1.14,15,87,1,walking,4.6
Bihar,2017,11866,1.14,21,94,0,cab,3.5
Bihar,2017,11866,1.14,16,73,1,walking,4.4
Bihar,2017,11866,1.14,15,86,1,cab,3.7
Bihar,2017,11866,1.14,16,74,1,cab,3.6
Bihar,2017,11866,1.14,18,85,0,metro,2.7
Bihar,2017,11866,1.14,9,20,0,walking,3.5
Bihar,2017,11866,1.14,18,35,1,metro,3.6
Bihar,2017,11866,1.14,1,41,1,metro,4.6
Bihar,2017,11866,1.14,5,39,0,cab,2.6
Bihar,2017,11866,1.14,21,48,0,metro,3.3
Bihar,2017,11866,1.14,16,25,0,metro,2.1
Bihar,2017,11866,1.14,21,39,1,cab,4.7
Bihar,2017,11866,1.14,23,36,0,walking,4.6
Bihar,2017,11866,1.14,22,43,1,cab,4.8
Bihar,2017,11866,1.14,3,70,1,cab,4.9
Bihar,2017,11866,1.14,7,82,1,metro,2.8
Bihar,2017,11866,1.14,13,23,0,walking,3.5
Bihar,2017,11866,1.14,15,29,1,walking,4.8
Bihar,2017,11866,1.14,0,22,0,cab,3.8
Bihar,2017,11866,1.14,17,40,1,cab,3.5
Bihar,2017,11866,1.14,20,19,0,cab,3.9
Bihar,2017,11866,1.14,20,37,1,metro,3.5
Bihar,2017,11866,1.14,13,32,1,cab,3.6
Bihar,2017,11866,1.14,19,50,0,walking,4.2
Bihar,2017,11866,1.14,23,99,1,metro,4.2
Bihar,2017,11866,1.14,10,84,1,walking,4.6
Bihar,2017,11866,1.14,1,13,0,walking,6.0
Bihar,2017,11866,1.14,18,84,1,cab,4.0
Bihar,2017,11866,1.14,9,53,1,walking,4.6
Bihar,2017,11866,1.14,0,77,0,walking,4.7
Bihar,2017,11866,1.14,11,49,0,walking,3.6
Bihar,2017,11866,1.14,15,17,1,walking,5.7
Bihar,2017,11866,1.14,15,48,1,metro,2.9
Bihar,2017,11866,1.14,17,57,0,metro,2.2
Bihar,2017,11866,1.14,20,36,0,walking,4.2
Bihar,2017,11866,1.14,20,100,0,cab,3.3
Bihar,2017,11866,1.14,12,95,0,walking,3.7
Bihar,2017,11866,1.14,17,22,1,walking,4.7
Bihar,2017,11866,1.14,21,60,0,walking,4.8
Bihar,2017,11866,1.14,17,28,1,cab,3.4
Bihar,2017,11866,1.14,19,79,1,cab,4.1
Bihar,2017,11866,1.14,1,20,1,cab,4.7
Bihar,2017,11866,1.14,20,6,0,cab,4.0
Bihar,2017,11866,1.14,6,13,0,metro,2.9
Bihar,2017,11866,1.14,19,16,0,walking,5.1
Bihar,2017,11866,1.14,18,22,0,metro,2.7
Bihar,2017,11866,1.14,22,41,0,walking,4.5
Bihar,2017,11866,1.14,23,17,0,cab,4.5
Bihar,2017,11866,1.14,15,88,0,walking,3.5
Bihar,2017,11866,1.14,17,32,0,walking,3.5
Bihar,2017,11866,1.14,1,42,1,metro,4.4
Bihar,2017,11866,1.14,20,82,1,cab,4.0
Bihar,2017,11866,1.14,16,86,0,cab,2.6
Bihar,2017,11866,1.14,12,26,1,cab,3.5
Bihar,2017,11866,1.14,23,24,1,walking,5.8
Bihar,2017,11866,1.14,19,6,1,cab,5.2
Bihar,2017,11866,1.14,18,26,0,cab,3.3
Bihar,2017,11866,1.14,18,23,1,walking,5.0
Bihar,2017,11866,1.14,20,13,1,cab,4.9
Bihar,2017,11866,1.14,15,93,0,metro,2.2
Bihar,2017,11866,1.14,17,29,1,cab,3.7
Bihar,2017,11866,1.14,17,96,0,metro,2.3
Bihar,2017,11866,1.14,10,61,0,metro,2.1
Bihar,2017,11866,1.14,21,17,1,metro,5.1
Bihar,2017,11866,1.14,5,45,1,walking,4.4
Bihar,2017,11866,1.14,14,14,1,walking,5.7
Bihar,2017,11866,1.14,20,23,1,metro,3.8
Bihar,2017,11866,1.14,10,76,1,walking,4.5
Bihar,2017,11866,1.14,23,9,1,cab,5.7
Bihar,2017,11866,1.14,21,16,1,cab,5.6
Bihar,2017,11866,1.14,18,67,1,walking,5.0
Bihar,2017,11866,1.14,14,37,0,metro,2.3
Bihar,2017,11866,1.14,21,15,1,walking,6.7
Bihar,2017,11866,1.14,21,44,1,walking,5.6
Bihar,2017,11866,1.14,9,41,0,metro,2.3
Bihar,2017,11866,1.14,20,63,0,metro,2.7
Bihar,2017,11866,1.14,21,37,0,metro,3.0
Bihar,2017,11866,1.14,17,35,0,cab,2.6
Bihar,2017,11866,1.14,1,54,1,cab,4.9
Bihar,2017,11866,1.14,0,6,0,walking,5.9
Bihar,2017,11866,1.14,11,94,0,cab,2.6
Bihar,2017,11866,1.14,17,49,0,cab,2.8
Bihar,2017,11866,1.14,16,14,1,metro,4.2
Bihar,2017,11866,1.14,14,14,1,walking,5.5
Bihar,2017,11866,1.14,4,78,0,cab,4.1
Bihar,2017,11866,1.14,11,52,0,metro,2.0
Chhattisgarh,2017,6080,0.58,4,13,1,metro,5.0
Chhattisgarh,2017,6080,0.58,12,54,1,walking,3.9
Chhattisgarh,2017,6080,0.58,14,76,1,metro,2.6
Chhattisgarh,2017,6080,0.58,17,35,1,metro,2.7
Chhattisgarh,2017,6080,0.58,22,25,1,metro,3.5
Chhattisgarh,2017,6080,0.58,0,63,0,metro,2.9
Chhattisgarh,2017,6080,0.58,19,85,1,metro,3.1
Chhattisgarh,2017,6080,0.58,12,49,1,metro,2.5
Chhattisgarh,2017,6080,0.58,17,10,0,walking,4.3
Chhattisgarh,2017,6080,0.58,3,99,1,metro,4.1
Chhattisgarh,2017,6080,0.58,12,61,0,walking,3.3
Chhattisgarh,2017,6080,0.58,15,75,1,walking,4.2
Chhattisgarh,2017,6080,0.58,21,89,0,cab,2.9
Chhattisgarh,2017,6080,0.58,12,45,1,cab,3.2
Chhattisgarh,2017,6080,0.58,20,39,1,metro,3.2
Chhattisgarh,2017,6080,0.58,17,27,0,cab,2.0
Chhattisgarh,2017,6080,0.58,21,94,0,walking,4.1
Chhattisgarh,2017,6080,0.58,15,12,0,walking,4.0
Chhattisgarh,2017,6080,0.58,2,50,0,walking,4.6
Chhattisgarh,2017,6080,0.58,19,91,0,cab,2.5
Chhattisgarh,2017,6080,0.58,17,98,0,walking,3.1
Chhattisgarh,2017,6080,0.58,11,93,1,walking,4.2
Chhattisgarh,2017,6080,0.58,16,94,0,walking,3.1
Chhattisgarh,2017,6080,0.58,23,87,1,cab,4.1
Chhattisgarh,2017,6080,0.58,18,95,0,cab,2.5
Chhattisgarh,2017,6080,0.58,14,12,1,metro,3.7
Chhattisgarh,2017,6080,0.58,0,62,1,cab,4.2
Chhattisgarh,2017,6080,0.58,9,18,0,metro,2.6
Chhattisgarh,2017,6080,0.58,19,11,1,metro,4.0
Chhattisgarh,2017,6080,0.58,20,8,0,metro,3.1
Chhattisgarh,2017,6080,0.58,23,7,1,cab,4.9
Chhattisgarh,2017,6080,0.58,8,17,0,walking,3.9
Chhattisgarh,2017,6080,0.58,0,20,0,cab,3.5
Chhattisgarh,2017,6080,0.58,13,57,0,cab,2.1
Chhattisgarh,2017,6080,0.58,15,85,0,cab,2.2
Chhattisgarh,2017,6080,0.58,0,64,1,walking,5.5
Chhattisgarh,2017,6080,0.58,16,95,1,metro,2.8
Chhattisgarh,2017,6080,0.58,17,60,1,cab,3.0
Chhattisgarh,2017,6080,0.58,15,33,0,walking,3.1
Chhattisgarh,2017,6080,0.58,22,10,0,walking,5.0
Chhattisgarh,2017,6080,0.58,18,60,1,walking,4.5
Chhattisgarh,2017,6080,0.58,13,74,1,walking,4.1
Chhattisgarh,2017,6080,0.58,18,13,1,metro,4.2
Chhattisgarh,2017,6080,0.58,0,77,0,cab,3.4
Chhattisgarh,2017,6080,0.58,19,6,0,metro,3.0
Chhattisgarh,2017,6080,0.58,22,72,0,cab,3.1
Chhattisgarh,2017,6080,0.58,4,51,0,walking,4.5
Chhattisgarh,2017,6080,0.58,2,86,1,walking,5.4
Chhattisgarh,2017,6080,0.58,10,43,0,walking,3.0
Chhattisgarh,2017,6080,0.58,19,18,1,walking,5.8
Chhattisgarh,2017,6080,0.58,17,46,0,cab,2.2
Chhattisgarh,2017,6080,0.58,23,31,1,cab,4.2
Chhattisgarh,2017,6080,0.58,22,100,1,metro,3.7
Chhattisgarh,2017,6080,0.58,18,38,0,cab,2.7
Chhattisgarh,2017,6080,0.58,9,20,1,cab,3.2
Chhattisgarh,2017,6080,0.58,20,82,1,walking,4.5
Chhattisgarh,2017,6080,0.58,19,45,1,metro,3.0
Chhattisgarh,2017,6080,0.58,19,43,1,cab,3.7
Chhattisgarh,2017,6080,0.58,23,86,0,metro,2.5
Chhattisgarh,2017,6080,0.58,16,8,0,metro,2.4
Chhattisgarh,2017,6080,0.58,22,65,1,cab,4.2
Chhattisgarh,2017,6080,0.58,16,47,0,cab,2.1
Chhattisgarh,2017,6080,0.58,14,13,0,cab,3.2
Chhattisgarh,2017,6080,0.58,19,63,1,walking,4.6
Chhattisgarh,2017,6080,0.58,19,18,1,metro,3.9
Chhattisgarh,2017,6080,0.58,17,83,1,cab,3.1
Chhattisgarh,2017,6080,0.58,21,70,0,metro,2.6
Chhattisgarh,2017,6080,0.58,13,40,1,walking,3.9
Chhattisgarh,2017,6080,0.58,18,75,1,metro,3.0
Chhattisgarh,2017,6080,0.58,0,10,0,metro,4.0
Chhattisgarh,2017,6080,0.58,19,31,0,walking,3.6
Chhattisgarh,2017,6080,0.58,19,74,1,walking,4.5
Chhattisgarh,2017,6080,0.58,13,46,0,walking,3.1
Chhattisgarh,2017,6080,0.58,15,58,1,cab,3.0
Chhattisgarh,2017,6080,0.58,18,35,1,cab,3.7
Chhattisgarh,2017,6080,0.58,12,70,1,walking,4.2
Chhattisgarh,2017,6080,0.58,5,83,1,walking,3.7
Chhattisgarh,2017,6080,0.58,1,66,1,cab,4.3
Chhattisgarh,2017,6080,0.58,15,87,1,walking,4.2
Chhattisgarh,2017,6080,0.58,19,81,1,walking,4.4
Chhattisgarh,2017,6080,0.58,18,34,1,walking,4.4
Chhattisgarh,2017,6080,0.58,17,73,0,walking,3.0
Chhattisgarh,2017,6080,0.58,21,8,1,walking,6.1
Chhattisgarh,2017,6080,0.58,2,67,1,cab,4.5
Chhattisgarh,2017,6080,0.58,1,30,1,metro,3.9
Chhattisgarh,2017,6080,0.58,9,36,0,walking,3.0
Chhattisgarh,2017,6080,0.58,13,78,1,walking,4.2
Chhattisgarh,2017,6080,0.58,3,25,1,cab,4.3
Chhattisgarh,2017,6080,0.58,11,26,1,cab,3.0
Chhattisgarh,2017,6080,0.58,14,11,0,metro,2.7
Chhattisgarh,2017,6080,0.58,19,70,0,metro,2.0
Chhattisgarh,2017,6080,0.58,23,29,0,cab,2.9
Chhattisgarh,2017,6080,0.58,21,47,1,metro,3.7
Chhattisgarh,2017,6080,0.58,11,54,0,walking,3.2
Chhattisgarh,2017,6080,0.58,1,93,1,cab,4.4
Chhattisgarh,2017,6080,0.58,19,60,0,walking,3.4
Chhattisgarh,2017,6080,0.58,21,49,1,cab,4.2
Chhattisgarh,2017,6080,0.58,11,70,0,metro,1.6
Chhattisgarh,2017,6080,0.58,16,80,0,metro,1.5
Chhattisgarh,2017,6080,0.58,18,86,1,cab,3.7
Goa,2017,325,0.03,17,7,1,cab,3.5
Goa,2017,325,0.03,23,26,1,cab,3.7
Goa,2017,325,0.03,18,50,1,walking,3.8
Goa,2017,325,0.03,15,28,1,walking,3.5
Goa,2017,325,0.03,23,65,0,walking,3.4
Goa,2017,325,0.03,20,97,0,metro,1.4
Goa,2017,325,0.03,21,65,0,cab,2.7
Goa,2017,325,0.03,0,57,0,walking,3.6
Goa,2017,325,0.03,17,17,0,walking,3.6
Goa,2017,325,0.03,14,48,0,walking,2.4
Goa,2017,325,0.03,19,99,0,cab,2.2
Goa,2017,325,0.03,17,69,0,walking,2.5
Goa,2017,325,0.03,17,87,0,walking,2.6
Goa,2017,325,0.03,17,24,0,metro,1.0
Goa,2017,325,0.03,0,48,0,walking,3.7
Goa,2017,325,0.03,16,13,0,walking,3.6
Goa,2017,325,0.03,5,23,1,metro,1.7
Goa,2017,325,0.03,1,61,1,metro,3.1
Goa,2017,325,0.03,8,87,0,metro,1.0
Goa,2017,325,0.03,16,77,1,metro,2.0
Goa,2017,325,0.03,22,85,0,walking,3.7
Goa,2017,325,0.03,8,53,1,metro,2.2
Goa,2017,325,0.03,0,41,1,cab,3.7
Goa,2017,325,0.03,14,31,1,metro,2.0
Goa,2017,325,0.03,1,20,0,walking,3.7
Goa,2017,325,0.03,6,90,1,metro,2.0
Goa,2017,325,0.03,20,81,1,walking,4.0
Goa,2017,325,0.03,18,94,0,metro,1.5
Goa,2017,325,0.03,22,66,1,cab,3.4
Goa,2017,325,0.03,18,5,1,metro,3.6
Goa,2017,325,0.03,20,54,1,walking,4.1
Goa,2017,325,0.03,20,81,0,metro,1.4
Goa,2017,325,0.03,12,28,0,metro,1.2
Goa,2017,325,0.03,15,17,1,walking,4.7
Goa,2017,325,0.03,19,57,0,metro,1.4
Goa,2017,325,0.03,9,76,0,metro,1.0
Goa,2017,325,0.03,1,47,0,cab,2.8
Goa,2017,325,0.03,17,95,0,metro,1.1
Goa,2017,325,0.03,0,64,1,walking,4.7
Goa,2017,325,0.03,13,15,0,walking,3.6
Goa,2017,325,0.03,21,63,1,walking,4.6
Goa,2017,325,0.03,15,8,0,metro,2.0
Goa,2017,325,0.03,14,89,0,cab,1.7
Goa,2017,325,0.03,19,19,1,metro,3.6
Goa,2017,325,0.03,16,33,0,metro,1.0
Goa,2017,325,0.03,12,9,0,walking,3.6
Goa,2017,325,0.03,23,23,0,walking,3.5
Goa,2017,325,0.03,20,70,0,cab,1.9
Goa,2017,325,0.03,3,52,0,cab,2.7
Goa,2017,325,0.03,20,9,0,metro,2.7
Goa,2017,325,0.03,22,55,1,cab,3.7
Goa,2017,325,0.03,0,38,1,metro,3.5
Goa,2017,325,0.03,17,29,0,walking,2.6
Goa,2017,325,0.03,21,89,0,metro,2.2
Goa,2017,325,0.03,8,93,1,walking,3.5
Goa,2017,325,0.03,21,9,1,cab,4.5
Goa,2017,325,0.03,15,6,0,walking,3.6
Goa,2017,325,0.03,22,54,1,walking,4.7
Goa,2017,325,0.03,20,53,0,walking,3.0
Goa,2017,325,0.03,14,97,1,walking,3.3
Goa,2017,325,0.03,23,75,1,metro,2.9
Goa,2017,325,0.03,20,83,1,metro,2.6
Goa,2017,325,0.03,16,54,0,metro,1.0
Goa,2017,325,0.03,15,64,1,cab,2.6
Goa,2017,325,0.03,20,25,1,metro,2.3
Goa,2017,325,0.03,16,97,0,walking,2.7
Goa,2017,325,0.03,20,72,1,walking,4.0
Goa,2017,325,0.03,14,78,0,cab,1.6
Goa,2017,325,0.03,15,63,0,metro,1.0
Goa,2017,325,0.03,2,27,0,cab,2.6
Goa,2017,325,0.03,22,27,0,cab,2.3
Goa,2017,325,0.03,16,91,1,walking,3.6
Goa,2017,325,0.03,22,49,0,metro,2.1
Goa,2017,325,0.03,20,82,1,cab,3.1
Goa,2017,325,0.03,17,21,1,walking,3.5
Goa,2017,325,0.03,21,39,1,cab,3.3
Goa,2017,325,0.03,18,9,1,cab,3.8
Goa,2017,325,0.03,17,75,1,metro,2.1
Goa,2017,325,0.03,17,27,1,cab,2.6
Goa,2017,325,0.03,8,75,1,walking,3.5
Goa,2017,325,0.03,2,32,0,cab,2.7
Goa,2017,325,0.03,0,79,0,walking,4.0
Goa,2017,325,0.03,20,55,1,cab,3.2
Goa,2017,325,0.03,10,75,0,cab,1.7
Goa,2017,325,0.03,17,36,1,walking,3.4
Goa,2017,325,0.03,16,12,0,metro,2.1
Goa,2017,325,0.03,17,73,1,metro,1.8
Goa,2017,325,0.03,21,66,0,metro,2.0
Goa,2017,325,0.03,6,38,1,metro,2.0
Goa,2017,325,0.03,8,28,0,walking,2.6
Goa,2017,325,0.03,23,22,1,cab,3.5
Goa,2017,325,0.03,0,9,1,cab,4.9
Goa,2017,325,0.03,11,100,0,walking,2.4
Goa,2017,325,0.03,18,52,0,walking,3.0
Goa,2017,325,0.03,17,8,1,cab,3.5
Goa,2017,325,0.03,0,72,1,cab,3.7
Goa,2017,325,0.03,16,98,0,walking,2.6
Goa,2017,325,0.03,23,87,0,cab,2.5
Goa,2017,325,0.03,18,41,1,metro,2.6
Goa,2017,325,0.03,18,99,1,cab,2.9
Gujarat,2017,6071,0.58,20,43,0,walking,3.5
Gujarat,2017,6071,0.58,17,51,0,walking,3.3
Gujarat,2017,6071,0.58,17,35,1,metro,2.7
Gujarat,2017,6071,0.58,20,10,1,walking,5.4
Gujarat,2017,6071,0.58,19,50,0,metro,2.2
Gujarat,2017,6071,0.58,15,26,0,walking,3.1
Gujarat,2017,6071,0.58,13,91,1,walking,4.1
Gujarat,2017,6071,0.58,8,98,1,cab,3.3
Gujarat,2017,6071,0.58,8,25,1,walking,3.9
Gujarat,2017,6071,0.58,0,63,1,walking,5.3
Gujarat,2017,6071,0.58,16,30,1,metro,2.4
Gujarat,2017,6071,0.58,14,67,0,cab,2.1
Gujarat,2017,6071,0.58,7,50,0,walking,2.8
Gujarat,2017,6071,0.58,23,9,1,metro,4.8
Gujarat,2017,6071,0.58,9,76,0,walking,3.1
Gujarat,2017,6071,0.58,20,81,0,walking,3.6
Gujarat,2017,6071,0.58,5,28,1,walking,4.0
Gujarat,2017,6071,0.58,0,75,1,metro,3.7
Gujarat,2017,6071,0.58,19,94,1,cab,3.5
Gujarat,2017,6071,0.58,12,65,1,walking,4.0
Gujarat,2017,6071,0.58,23,48,1,walking,5.2
Gujarat,2017,6071,0.58,11,82,1,cab,2.9
Gujarat,2017,6071,0.58,11,61,0,cab,1.9
Gujarat,2017,6071,0.58,16,14,1,metro,3.4
Gujarat,2017,6071,0.58,23,25,1,metro,3.4
Gujarat,2017,6071,0.58,17,90,1,walking,4.0
Gujarat,2017,6071,0.58,16,7,1,cab,4.0
Gujarat,2017,6071,0.58,21,5,0,metro,3.5
Gujarat,2017,6071,0.58,23,57,1,cab,4.1
Gujarat,2017,6071,0.58,11,57,0,metro,1.8
Gujarat,2017,6071,0.58,21,54,1,cab,3.9
Gujarat,2017,6071,0.58,16,45,0,metro,1.4
Gujarat,2017,6071,0.58,17,42,1,walking,4.0
Gujarat,2017,6071,0.58,18,66,1,walking,4.6
Gujarat,2017,6071,0.58,12,93,1,metro,2.7
Gujarat,2017,6071,0.58,21,51,0,metro,2.4
Gujarat,2017,6071,0.58,11,40,1,cab,3.1
Gujarat,2017,6071,0.58,19,60,0,cab,2.6
Gujarat,2017,6071,0.58,6,9,1,cab,3.7
Gujarat,2017,6071,0.58,3,80,0,cab,3.6
Gujarat,2017,6071,0.58,19,38,0,walking,3.6
Gujarat,2017,6071,0.58,15,61,1,walking,4.2
Gujarat,2017,6071,0.58,17,6,0,metro,2.6
Gujarat,2017,6071,0.58,12,83,0,metro,1.8
Gujarat,2017,6071,0.58,23,83,1,cab,4.2
Gujarat,2017,6071,0.58,2,28,0,metro,3.0
Gujarat,2017,6071,0.58,23,35,0,cab,3.0
Gujarat,2017,6071,0.58,20,60,0,cab,2.6
Gujarat,2017,6071,0.58,12,9,1,cab,4.1
Gujarat,2017,6071,0.58,1,24,0,cab,3.3
Gujarat,2017,6071,0.58,15,79,1,metro,2.7
Gujarat,2017,6071,0.58,16,79,0,walking,3.0
Gujarat,2017,6071,0.58,17,38,0,metro,1.5
Gujarat,2017,6071,0.58,21,38,0,cab,3.1
Gujarat,2017,6071,0.58,19,76,1,walking,4.4
Gujarat,2017,6071,0.58,10,16,0,metro,2.5
Gujarat,2017,6071,0.58,8,24,0,walking,3.2
Gujarat,2017,6071,0.58,21,41,1,metro,3.7
Gujarat,2017,6071,0.58,15,70,1,metro,2.6
Gujarat,2017,6071,0.58,13,75,1,walking,3.9
Gujarat,2017,6071,0.58,15,22,0,cab,2.3
Gujarat,2017,6071,0.58,21,63,1,cab,4.2
Gujarat,2017,6071,0.58,17,100,0,walking,2.9
Gujarat,2017,6071,0.58,15,35,0,walking,3.3
Gujarat,2017,6071,0.58,14,90,1,walking,4.0
Gujarat,2017,6071,0.58,20,9,0,metro,3.1
Gujarat,2017,6071,0.58,14,65,0,metro,1.5
Gujarat,2017,6071,0.58,20,69,0,metro,2.1
Gujarat,2017,6071,0.58,12,80,0,walking,2.9
Gujarat,2017,6071,0.58,18,66,1,cab,3.7
Gujarat,2017,6071,0.58,0,65,0,metro,2.9
Gujarat,2017,6071,0.58,22,52,0,metro,2.5
Gujarat,2017,6071,0.58,3,90,1,walking,5.5
Gujarat,2017,6071,0.58,17,8,0,walking,4.0
Gujarat,2017,6071,0.58,18,76,0,cab,2.7
Gujarat,2017,6071,0.58,19,65,0,cab,2.7
Gujarat,2017,6071,0.58,12,10,1,metro,3.7
Gujarat,2017,6071,0.58,21,39,1,cab,4.1
Gujarat,2017,6071,0.58,19,56,0,walking,3.5
Gujarat,2017,6071,0.58,7,48,1,cab,2.7
Gujarat,2017,6071,0.58,2,13,0,metro,4.1
Gujarat,2017,6071,0.58,21,60,0,cab,3.1
Gujarat,2017,6071,0.58,3,34,0,walking,4.4
Gujarat,2017,6071,0.58,20,79,0,walking,3.6
Gujarat,2017,6071,0.58,18,43,1,metro,3.0
Gujarat,2017,6071,0.58,22,58,0,metro,2.6
Gujarat,2017,6071,0.58,20,15,0,cab,3.7
Gujarat,2017,6071,0.58,12,73,1,metro,2.5
Gujarat,2017,6071,0.58,5,60,1,metro,2.2
Gujarat,2017,6071,0.58,21,27,1,metro,3.4
Gujarat,2017,6071,0.58,10,50,1,walking,4.2
Gujarat,2017,6071,0.58,23,25,1,cab,4.1
Gujarat,2017,6071,0.58,20,43,1,metro,3.0
Gujarat,2017,6071,0.58,20,100,0,cab,2.6
Gujarat,2017,6071,0.58,12,52,1,metro,2.6
Gujarat,2017,6071,0.58,20,32,1,cab,3.4
Gujarat,2017,6071,0.58,14,37,1,cab,3.0
Gujarat,2017,6071,0.58,22,82,0,walking,3.9
Gujarat,2017,6071,0.58,17,42,0,cab,2.0
Gujarat,2017,6071,0.58,13,42,0,metro,1.5
Haryana,2017,9886,0.95,8,13,1,cab,4.4
Haryana,2017,9886,0.95,18,52,1,metro,3.4
Haryana,2017,9886,0.95,1,74,0,cab,3.7
Haryana,2017,9886,0.95,18,79,1,metro,3.5
Haryana,2017,9886,0.95,17,92,1,metro,3.1
Haryana,2017,9886,0.95,17,86,0,cab,2.3
Haryana,2017,9886,0.95,20,30,0,metro,2.5
Haryana,2017,9886,0.95,15,27,1,walking,4.5
Haryana,2017,9886,0.95,13,98,0,metro,2.0
Haryana,2017,9886,0.95,18,71,0,metro,2.4
Haryana,2017,9886,0.95,18,78,0,metro,2.5
Haryana,2017,9886,0.95,14,42,0,cab,2.5
Haryana,2017,9886,0.95,11,77,0,walking,3.4
Haryana,2017,9886,0.95,3,27,0,walking,4.6
Haryana,2017,9886,0.95,17,58,0,cab,2.3
Haryana,2017,9886,0.95,17,5,1,cab,4.4
Haryana,2017,9886,0.95,13,91,1,walking,4.5
Haryana,2017,9886,0.95,16,33,0,cab,2.3
Haryana,2017,9886,0.95,18,96,1,walking,5.0
Haryana,2017,9886,0.95,0,54,0,walking,4.9
Haryana,2017,9886,0.95,18,12,1,cab,4.8
Haryana,2017,9886,0.95,18,57,1,metro,3.6
Haryana,2017,9886,0.95,17,15,1,walking,5.4
Haryana,2017,9886,0.95,16,17,1,walking,5.5
Haryana,2017,9886,0.95,1,22,1,cab,4.8
Haryana,2017,9886,0.95,18,89,1,cab,3.8
Haryana,2017,9886,0.95,22,21,1,cab,4.4
Haryana,2017,9886,0.95,8,76,1,cab,3.3
Haryana,2017,9886,0.95,15,48,0,walking,3.3
Haryana,2017,9886,0.95,15,73,1,cab,3.6
Haryana,2017,9886,0.95,15,55,1,cab,3.4
Haryana,2017,9886,0.95,21,7,1,walking,6.4
Haryana,2017,9886,0.95,5,90,1,cab,3.4
Haryana,2017,9886,0.95,22,36,0,walking,4.5
Haryana,2017,9886,0.95,16,62,0,cab,2.6
Haryana,2017,9886,0.95,16,18,0,metro,2.9
Haryana,2017,9886,0.95,16,68,1,cab,3.4
Haryana,2017,9886,0.95,19,64,1,cab,4.0
Haryana,2017,9886,0.95,11,28,0,cab,2.6
Haryana,2017,9886,0.95,16,69,0,walking,3.4
Haryana,2017,9886,0.95,19,97,1,metro,3.5
Haryana,2017,9886,0.95,18,20,1,metro,3.6
Haryana,2017,9886,0.95,13,98,1,metro,3.1
Haryana,2017,9886,0.95,23,98,1,walking,5.6
Haryana,2017,9886,0.95,22,89,1,walking,5.3
Haryana,2017,9886,0.95,22,25,0,cab,3.6
Haryana,2017,9886,0.95,3,93,0,cab,3.8
Haryana,2017,9886,0.95,14,77,1,walking,4.4
Haryana,2017,9886,0.95,9,79,0,metro,1.8
Haryana,2017,9886,0.95,11,54,0,cab,2.3
Haryana,2017,9886,0.95,17,50,1,walking,4.3
Haryana,2017,9886,0.95,23,42,1,cab,4.5
Haryana,2017,9886,0.95,19,85,0,walking,3.9
Haryana,2017,9886,0.95,19,78,1,walking,5.0
